acceleration,maximum,volume_threshold,rsi_ceiling,max_positions,rebalance_interval,stop_loss,take_profit,total_return,annual_return,annual_volatility,sharpe_ratio,max_drawdown,benchmark_total_return,excess_total_return,benchmark_annual_return,excess_annual_return,benchmark_max_drawdown,max_drawdown_gap,beats_benchmark_total_return,beats_benchmark_annual_return,calmar_ratio,information_ratio,positive_day_ratio,trade_win_rate,average_win,average_loss,payoff_ratio,profit_factor,average_holding_days,turnover,average_exposure,median_exposure,low_exposure_day_ratio,average_positions,zero_position_day_ratio,executed_trade_count,sell_trade_count,unique_symbols_traded,top_symbol_trade_value_share,final_value,passes_selection_constraints,meets_sample_in_floor,excess_total_return_for_score
0.003,0.1,0.5,100,30,60,1.0,10.0,0.45301543422195767,0.08037157825080543,0.11813872190033013,0.42637652956244376,-0.24613840649438545,0.5022165042569666,-0.049201070035008954,0.08784081912570496,-0.00746924087489953,-0.32461968881054826,0.0784812823161628,0.0,0.0,0.3265300177875278,-0.12940620856436166,0.4798685291700904,0.4368421052631579,0.12886298274902197,-0.05465040671310651,2.357951029083878,1.5664476588362333,47.48947368421052,35.80920128618236,0.4764316588499409,0.4260004564651122,0.2766830870279146,9.917077175697866,0.09688013136288999,771.0,380.0,87.0,0.03586086240850894,1453015.4342219576,1.0,0.0,-0.049201070035008954
0.003,0.1,0.5,100,50,20,0.3,10.0,0.6411755621748634,0.10793641355627304,0.18569661303392357,0.41969755012190446,-0.27337923031206546,0.5022165042569666,0.13895905791789676,0.08784081912570496,0.020095594430568076,-0.32461968881054826,0.0512404584984828,1.0,1.0,0.39482302087493043,0.10857420332542828,0.5217748562037798,0.41379310344827586,0.13550780800188134,-0.06630016161118941,2.0438533588583563,1.463758948025072,53.791461412151065,51.651936980547646,0.7605327985177341,0.8642122700901153,0.0722495894909688,18.27093596059113,0.021346469622331693,1229.0,609.0,96.0,0.048938206593690484,1641175.5621748634,1.0,1.0,0.12
0.003,0.1,0.5,100,50,20,1.0,10.0,0.6411755621748634,0.10793641355627304,0.18569661303392357,0.41969755012190446,-0.27337923031206546,0.5022165042569666,0.13895905791789676,0.08784081912570496,0.020095594430568076,-0.32461968881054826,0.0512404584984828,1.0,1.0,0.39482302087493043,0.10857420332542828,0.5217748562037798,0.41379310344827586,0.13550780800188134,-0.06630016161118941,2.0438533588583563,1.463758948025072,53.791461412151065,51.651936980547646,0.7605327985177341,0.8642122700901153,0.0722495894909688,18.27093596059113,0.021346469622331693,1229.0,609.0,96.0,0.048938206593690484,1641175.5621748634,1.0,1.0,0.12
0.003,0.1,0.5,100,50,60,0.3,10.0,0.387388163204762,0.07008991905203543,0.11935938062304637,0.3358757296055767,-0.25151416911542923,0.5022165042569666,-0.11482834105220463,0.08784081912570496,-0.01775090007366953,-0.32461968881054826,0.07310551969511903,0.0,0.0,0.2786718509678417,-0.19315936184865873,0.47493837304847986,0.423444976076555,0.12668322058671808,-0.05668981043365799,2.234673561573659,1.477819580134953,47.88277511961722,35.77089991943629,0.47308994065834564,0.4204444085845516,0.2799671592775041,11.001642036124794,0.090311986863711,847.0,418.0,88.0,0.03671552335944732,1387388.163204762,1.0,0.0,-0.11482834105220463
0.003,0.1,0.5,100,50,60,1.0,10.0,0.387388163204762,0.07008991905203543,0.11935938062304637,0.3358757296055767,-0.25151416911542923,0.5022165042569666,-0.11482834105220463,0.08784081912570496,-0.01775090007366953,-0.32461968881054826,0.07310551969511903,0.0,0.0,0.2786718509678417,-0.19315936184865873,0.47493837304847986,0.423444976076555,0.12668322058671808,-0.05668981043365799,2.234673561573659,1.477819580134953,47.88277511961722,35.77089991943629,0.47308994065834564,0.4204444085845516,0.2799671592775041,11.001642036124794,0.090311986863711,847.0,418.0,88.0,0.03671552335944732,1387388.163204762,1.0,0.0,-0.11482834105220463
0.003,0.1,1.0,100,30,20,0.3,10.0,0.43236624490167563,0.07717694757241866,0.19261190849979862,0.24493266247070072,-0.34717770698912853,0.5022165042569666,-0.06985025935529099,0.08784081912570496,-0.010663871553286297,-0.32461968881054826,-0.022558018178580275,0.0,0.0,0.2222981084866586,-0.06376810529077422,0.4979457682826623,0.39577836411609496,0.1354246944184059,-0.06202441251827763,2.183409546660331,1.2824160128647548,50.949868073878626,53.64523134933092,0.7424926206663975,0.8780198760884297,0.08949096880131363,10.753694581280788,0.054187192118226604,762.0,379.0,85.0,0.04137848118492117,1432366.2449016757,1.0,0.0,-0.06985025935529099
0.003,0.1,1.0,100,30,20,1.0,10.0,0.43236624490167563,0.07717694757241866,0.19261190849979862,0.24493266247070072,-0.34717770698912853,0.5022165042569666,-0.06985025935529099,0.08784081912570496,-0.010663871553286297,-0.32461968881054826,-0.022558018178580275,0.0,0.0,0.2222981084866586,-0.06376810529077422,0.4979457682826623,0.39577836411609496,0.1354246944184059,-0.06202441251827763,2.183409546660331,1.2824160128647548,50.949868073878626,53.64523134933092,0.7424926206663975,0.8780198760884297,0.08949096880131363,10.753694581280788,0.054187192118226604,762.0,379.0,85.0,0.04137848118492117,1432366.2449016757,1.0,0.0,-0.06985025935529099
0.003,0.1,1.0,100,30,60,0.3,10.0,0.13292670018096975,0.026157841082301347,0.140112704023602,-0.027421916838115117,-0.32571673603323503,0.5022165042569666,-0.3692898040759969,0.08784081912570496,-0.06168297804340361,-0.32461968881054826,-0.0010970472226867756,0.0,0.0,0.08030855706362074,-0.40917713721055515,0.37880032867707475,0.45,0.14768090004098644,-0.059331025923469546,2.48910073173989,1.1601260085265162,49.38125,35.884694006667694,0.4433385617565049,0.353126797708709,0.39326765188834156,4.289819376026273,0.26354679802955666,321.0,160.0,69.0,0.06575220007608114,1132926.7001809697,0.0,0.0,-0.3692898040759969
0.003,0.1,1.0,100,30,60,1.0,10.0,0.13292670018096975,0.026157841082301347,0.140112704023602,-0.027421916838115117,-0.32571673603323503,0.5022165042569666,-0.3692898040759969,0.08784081912570496,-0.06168297804340361,-0.32461968881054826,-0.0010970472226867756,0.0,0.0,0.08030855706362074,-0.40917713721055515,0.37880032867707475,0.45,0.14768090004098644,-0.059331025923469546,2.48910073173989,1.1601260085265162,49.38125,35.884694006667694,0.4433385617565049,0.353126797708709,0.39326765188834156,4.289819376026273,0.26354679802955666,321.0,160.0,69.0,0.06575220007608114,1132926.7001809697,0.0,0.0,-0.3692898040759969
0.003,0.1,1.0,100,50,20,0.3,10.0,0.42979437447542135,0.07677650083468701,0.19327957250781724,0.24201471592552867,-0.3464152577218068,0.5022165042569666,-0.07242212978154527,0.08784081912570496,-0.01106431829101795,-0.32461968881054826,-0.021795568911258556,0.0,0.0,0.22163140659451946,-0.06522834949672843,0.49548069022185703,0.4256410256410256,0.1332403371132321,-0.062082151540278616,2.1461939350923815,1.2796203820859877,51.49230769230769,53.549948749149806,0.7429714121196566,0.8779832581576936,0.09113300492610837,11.19047619047619,0.054187192118226604,784.0,390.0,86.0,0.040269406093728505,1429794.3744754214,1.0,0.0,-0.07242212978154527
0.003,0.1,1.0,100,50,20,1.0,10.0,0.42979437447542135,0.07677650083468701,0.19327957250781724,0.24201471592552867,-0.3464152577218068,0.5022165042569666,-0.07242212978154527,0.08784081912570496,-0.01106431829101795,-0.32461968881054826,-0.021795568911258556,0.0,0.0,0.22163140659451946,-0.06522834949672843,0.49548069022185703,0.4256410256410256,0.1332403371132321,-0.062082151540278616,2.1461939350923815,1.2796203820859877,51.49230769230769,53.549948749149806,0.7429714121196566,0.8779832581576936,0.09113300492610837,11.19047619047619,0.054187192118226604,784.0,390.0,86.0,0.040269406093728505,1429794.3744754214,1.0,0.0,-0.07242212978154527
0.003,0.1,1.0,100,50,60,0.3,10.0,0.13292670018096975,0.026157841082301347,0.140112704023602,-0.027421916838115117,-0.32571673603323503,0.5022165042569666,-0.3692898040759969,0.08784081912570496,-0.06168297804340361,-0.32461968881054826,-0.0010970472226867756,0.0,0.0,0.08030855706362074,-0.40917713721055515,0.37880032867707475,0.45,0.14768090004098644,-0.059331025923469546,2.48910073173989,1.1601260085265162,49.38125,35.884694006667694,0.4433385617565049,0.353126797708709,0.39326765188834156,4.289819376026273,0.26354679802955666,321.0,160.0,69.0,0.06575220007608114,1132926.7001809697,0.0,0.0,-0.3692898040759969
0.003,0.1,1.0,100,50,60,1.0,10.0,0.13292670018096975,0.026157841082301347,0.140112704023602,-0.027421916838115117,-0.32571673603323503,0.5022165042569666,-0.3692898040759969,0.08784081912570496,-0.06168297804340361,-0.32461968881054826,-0.0010970472226867756,0.0,0.0,0.08030855706362074,-0.40917713721055515,0.37880032867707475,0.45,0.14768090004098644,-0.059331025923469546,2.48910073173989,1.1601260085265162,49.38125,35.884694006667694,0.4433385617565049,0.353126797708709,0.39326765188834156,4.289819376026273,0.26354679802955666,321.0,160.0,69.0,0.06575220007608114,1132926.7001809697,0.0,0.0,-0.3692898040759969
0.005,0.05,0.0,100,30,20,0.3,10.0,0.2254353219503089,0.04295838044846367,0.1744670291698744,0.07427409356438579,-0.31216119651697305,0.5022165042569666,-0.2767811823066577,0.08784081912570496,-0.04488243867724129,-0.32461968881054826,0.012458492293575207,0.0,0.0,0.13761601674962798,-0.3102629392944069,0.4732949876746097,0.36187845303867405,0.11180006139736307,-0.05257870521324888,2.126337287004768,1.1575877716867713,36.716850828729285,66.60399052511703,0.6928620129914902,0.7995307581942315,0.11822660098522167,14.796387520525451,0.06403940886699508,1455.0,724.0,97.0,0.03985691315404445,1225435.321950309,1.0,0.0,-0.2767811823066577
0.005,0.05,0.0,100,30,20,1.0,10.0,0.2254353219503089,0.04295838044846367,0.1744670291698744,0.07427409356438579,-0.31216119651697305,0.5022165042569666,-0.2767811823066577,0.08784081912570496,-0.04488243867724129,-0.32461968881054826,0.012458492293575207,0.0,0.0,0.13761601674962798,-0.3102629392944069,0.4732949876746097,0.36187845303867405,0.11180006139736307,-0.05257870521324888,2.126337287004768,1.1575877716867713,36.716850828729285,66.60399052511703,0.6928620129914902,0.7995307581942315,0.11822660098522167,14.796387520525451,0.06403940886699508,1455.0,724.0,97.0,0.03985691315404445,1225435.321950309,1.0,0.0,-0.2767811823066577
0.005,0.05,0.0,100,30,60,0.3,10.0,0.1752566373750335,0.03397542406258647,0.09987829697788748,0.03980268169236612,-0.24461066177741164,0.5022165042569666,-0.3269598668819331,0.08784081912570496,-0.05386539506311849,-0.32461968881054826,0.08000902703313661,0.0,0.0,0.13889592471444717,-0.4025881680253823,0.3944124897288414,0.35903614457831323,0.10930506208305284,-0.044670375188001744,2.446925095726791,1.2482021810517618,31.734939759036145,38.661666868543556,0.3405668440018726,0.21973114073848526,0.46223316912972084,7.152709359605911,0.24876847290640394,836.0,415.0,85.0,0.03196481456969049,1175256.6373750335,0.0,0.0,-0.3269598668819331
0.005,0.05,0.0,100,30,60,1.0,10.0,0.1752566373750335,0.03397542406258647,0.09987829697788748,0.03980268169236612,-0.24461066177741164,0.5022165042569666,-0.3269598668819331,0.08784081912570496,-0.05386539506311849,-0.32461968881054826,0.08000902703313661,0.0,0.0,0.13889592471444717,-0.4025881680253823,0.3944124897288414,0.35903614457831323,0.10930506208305284,-0.044670375188001744,2.446925095726791,1.2482021810517618,31.734939759036145,38.661666868543556,0.3405668440018726,0.21973114073848526,0.46223316912972084,7.152709359605911,0.24876847290640394,836.0,415.0,85.0,0.03196481456969049,1175256.6373750335,0.0,0.0,-0.3269598668819331
0.005,0.05,0.0,100,50,20,0.3,10.0,0.27261261326551933,0.051141753729713635,0.17350210804200322,0.12185300782971131,-0.31263725604036086,0.5022165042569666,-0.2296038909914473,0.08784081912570496,-0.036699065395991326,-0.32461968881054826,0.011982432770187401,0.0,0.0,0.1635817636625858,-0.25753056879274144,0.47576006573541496,0.36790123456790125,0.11136859525297378,-0.05590522397132351,1.9920963971112988,1.192688584887552,37.64691358024692,63.6722969860034,0.6927831887919925,0.7925912619487306,0.11904761904761904,17.032840722495894,0.06403940886699508,1630.0,810.0,98.0,0.04067050345037476,1272612.6132655193,1.0,0.0,-0.2296038909914473
0.005,0.05,0.0,100,50,20,1.0,10.0,0.27261261326551933,0.051141753729713635,0.17350210804200322,0.12185300782971131,-0.31263725604036086,0.5022165042569666,-0.2296038909914473,0.08784081912570496,-0.036699065395991326,-0.32461968881054826,0.011982432770187401,0.0,0.0,0.1635817636625858,-0.25753056879274144,0.47576006573541496,0.36790123456790125,0.11136859525297378,-0.05590522397132351,1.9920963971112988,1.192688584887552,37.64691358024692,63.6722969860034,0.6927831887919925,0.7925912619487306,0.11904761904761904,17.032840722495894,0.06403940886699508,1630.0,810.0,98.0,0.04067050345037476,1272612.6132655193,1.0,0.0,-0.2296038909914473
0.005,0.05,0.0,100,50,60,0.3,10.0,0.19424441587615515,0.037409740140402326,0.10085255236660619,0.07347102246324312,-0.2391463058450629,0.5022165042569666,-0.30797208838081147,0.08784081912570496,-0.050431078985302635,-0.32461968881054826,0.08547338296548534,0.0,0.0,0.15643034922997803,-0.38215642621423557,0.3935907970419063,0.34557235421166305,0.11195728012353885,-0.04550352509757716,2.460408943778732,1.2633691384427033,32.04103671706263,38.3687063867105,0.34416527061665547,0.253502012169881,0.45894909688013136,8.110016420361248,0.23973727422003285,935.0,463.0,87.0,0.032089955962321566,1194244.4158761553,0.0,0.0,-0.30797208838081147
0.005,0.05,0.0,100,50,60,1.0,10.0,0.19424441587615515,0.037409740140402326,0.10085255236660619,0.07347102246324312,-0.2391463058450629,0.5022165042569666,-0.30797208838081147,0.08784081912570496,-0.050431078985302635,-0.32461968881054826,0.08547338296548534,0.0,0.0,0.15643034922997803,-0.38215642621423557,0.3935907970419063,0.34557235421166305,0.11195728012353885,-0.04550352509757716,2.460408943778732,1.2633691384427033,32.04103671706263,38.3687063867105,0.34416527061665547,0.253502012169881,0.45894909688013136,8.110016420361248,0.23973727422003285,935.0,463.0,87.0,0.032089955962321566,1194244.4158761553,0.0,0.0,-0.30797208838081147
0.005,0.05,0.5,100,30,20,0.3,10.0,0.28712026180742733,0.0536098433815948,0.17400707134706572,0.13568324090981224,-0.30121869420284453,0.5022165042569666,-0.2150962424495393,0.08784081912570496,-0.03423097574411016,-0.32461968881054826,0.02340099460770373,0.0,0.0,0.17797648158415177,-0.24333610720065468,0.47576006573541496,0.3651685393258427,0.11032937871433933,-0.05289640826269799,2.0857631422990677,1.2104444862033235,37.061797752808985,64.37952982431094,0.6901739095603929,0.7757698702362188,0.11822660098522167,14.698686371100164,0.06403940886699508,1431.0,712.0,96.0,0.04058684758910762,1287120.2618074273,1.0,0.0,-0.2150962424495393
0.005,0.05,0.5,100,30,20,1.0,10.0,0.28712026180742733,0.0536098433815948,0.17400707134706572,0.13568324090981224,-0.30121869420284453,0.5022165042569666,-0.2150962424495393,0.08784081912570496,-0.03423097574411016,-0.32461968881054826,0.02340099460770373,0.0,0.0,0.17797648158415177,-0.24333610720065468,0.47576006573541496,0.3651685393258427,0.11032937871433933,-0.05289640826269799,2.0857631422990677,1.2104444862033235,37.061797752808985,64.37952982431094,0.6901739095603929,0.7757698702362188,0.11822660098522167,14.698686371100164,0.06403940886699508,1431.0,712.0,96.0,0.04058684758910762,1287120.2618074273,1.0,0.0,-0.2150962424495393
0.005,0.05,0.5,100,30,60,0.3,10.0,0.17869245260474664,0.034600104153412525,0.10397163832536614,0.04424383637215642,-0.24271357706432628,0.5022165042569666,-0.32352405165222,0.08784081912570496,-0.053240714972292436,-0.32461968881054826,0.08190611174622198,0.0,0.0,0.14255528912683146,-0.3912340281194677,0.39687756778964667,0.36097560975609755,0.10902655740473673,-0.04483002889066151,2.4319983748091656,1.2418400388127095,31.93658536585366,38.63135172203887,0.34702410187644506,0.22593610874634001,0.4573070607553366,7.132183908045977,0.24876847290640394,827.0,410.0,84.0,0.03693336655213286,1178692.4526047467,0.0,0.0,-0.32352405165222
0.005,0.05,0.5,100,30,60,1.0,10.0,0.17869245260474664,0.034600104153412525,0.10397163832536614,0.04424383637215642,-0.24271357706432628,0.5022165042569666,-0.32352405165222,0.08784081912570496,-0.053240714972292436,-0.32461968881054826,0.08190611174622198,0.0,0.0,0.14255528912683146,-0.3912340281194677,0.39687756778964667,0.36097560975609755,0.10902655740473673,-0.04483002889066151,2.4319983748091656,1.2418400388127095,31.93658536585366,38.63135172203887,0.34702410187644506,0.22593610874634001,0.4573070607553366,7.132183908045977,0.24876847290640394,827.0,410.0,84.0,0.03693336655213286,1178692.4526047467,0.0,0.0,-0.32352405165222
0.005,0.05,0.5,100,50,20,0.3,10.0,0.3158526287809653,0.05843348150994365,0.17476409734920845,0.16269635434976507,-0.3020149326251812,0.5022165042569666,-0.1863638754760013,0.08784081912570496,-0.02940733761576131,-0.32461968881054826,0.02260475618536706,0.0,0.0,0.19347878266159488,-0.20900523561225418,0.4806902218570255,0.3691529709228824,0.11082211635441148,-0.056431240073829166,1.963843364232694,1.224993668627531,37.742098609355246,63.679947025207674,0.6942815444920882,0.7965365827349811,0.11658456486042693,16.682266009852217,0.06403940886699508,1592.0,791.0,98.0,0.040412329354660555,1315852.6287809652,1.0,0.0,-0.1863638754760013
0.005,0.05,0.5,100,50,20,1.0,10.0,0.3158526287809653,0.05843348150994365,0.17476409734920845,0.16269635434976507,-0.3020149326251812,0.5022165042569666,-0.1863638754760013,0.08784081912570496,-0.02940733761576131,-0.32461968881054826,0.02260475618536706,0.0,0.0,0.19347878266159488,-0.20900523561225418,0.4806902218570255,0.3691529709228824,0.11082211635441148,-0.056431240073829166,1.963843364232694,1.224993668627531,37.742098609355246,63.679947025207674,0.6942815444920882,0.7965365827349811,0.11658456486042693,16.682266009852217,0.06403940886699508,1592.0,791.0,98.0,0.040412329354660555,1315852.6287809652,1.0,0.0,-0.1863638754760013
0.005,0.05,0.5,100,50,60,0.3,10.0,0.20164583405445935,0.03873670854386324,0.10509278866658779,0.08313328302269049,-0.2374843330498685,0.5022165042569666,-0.3005706702025073,0.08784081912570496,-0.04910411058184172,-0.32461968881054826,0.08713535576067977,0.0,0.0,0.16311269062001263,-0.3668575551393765,0.3952341824157765,0.34945054945054943,0.11171472368108412,-0.04579920973289778,2.4392281948227357,1.254751411107857,32.28791208791209,38.374169407007344,0.3495260285650614,0.2537238466638212,0.4573070607553366,8.05336617405583,0.23973727422003285,920.0,455.0,88.0,0.03522656308890077,1201645.8340544594,0.0,0.0,-0.3005706702025073
0.005,0.05,0.5,100,50,60,1.0,10.0,0.20164583405445935,0.03873670854386324,0.10509278866658779,0.08313328302269049,-0.2374843330498685,0.5022165042569666,-0.3005706702025073,0.08784081912570496,-0.04910411058184172,-0.32461968881054826,0.08713535576067977,0.0,0.0,0.16311269062001263,-0.3668575551393765,0.3952341824157765,0.34945054945054943,0.11171472368108412,-0.04579920973289778,2.4392281948227357,1.254751411107857,32.28791208791209,38.374169407007344,0.3495260285650614,0.2537238466638212,0.4573070607553366,8.05336617405583,0.23973727422003285,920.0,455.0,88.0,0.03522656308890077,1201645.8340544594,0.0,0.0,-0.3005706702025073
0.005,0.05,1.0,100,30,20,0.3,10.0,0.3779312425681498,0.0685766978884621,0.20092550473798634,0.19199502790234332,-0.32014867357829846,0.5022165042569666,-0.12428526168881682,0.08784081912570496,-0.01926412123724286,-0.32461968881054826,0.004471015232249798,0.0,0.0,0.21420266128852275,-0.09355078395576635,0.47493837304847986,0.38169642857142855,0.11551089206600505,-0.05916218436425745,1.952444679101308,1.2219926026263241,36.875,63.74451716637792,0.6911365077780796,0.8188273650845734,0.12561576354679804,9.218390804597702,0.06896551724137931,899.0,448.0,89.0,0.046052381565360005,1377931.2425681497,1.0,0.0,-0.12428526168881682
0.005,0.05,1.0,100,30,20,1.0,10.0,0.3779312425681498,0.0685766978884621,0.20092550473798634,0.19199502790234332,-0.32014867357829846,0.5022165042569666,-0.12428526168881682,0.08784081912570496,-0.01926412123724286,-0.32461968881054826,0.004471015232249798,0.0,0.0,0.21420266128852275,-0.09355078395576635,0.47493837304847986,0.38169642857142855,0.11551089206600505,-0.05916218436425745,1.952444679101308,1.2219926026263241,36.875,63.74451716637792,0.6911365077780796,0.8188273650845734,0.12561576354679804,9.218390804597702,0.06896551724137931,899.0,448.0,89.0,0.046052381565360005,1377931.2425681497,1.0,0.0,-0.12428526168881682
0.005,0.05,1.0,100,30,60,0.3,10.0,0.16010271656909847,0.03120281955871329,0.1247733570760146,0.009640035235891813,-0.3092129269383105,0.5022165042569666,-0.34211378768786815,0.08784081912570496,-0.05663799956699167,-0.32461968881054826,0.015406761872237773,0.0,0.0,0.10091046279232177,-0.38331317224701306,0.3294987674609696,0.42696629213483145,0.12788773038556253,-0.05173324880784235,2.4720606830742042,1.2518606458303678,35.11797752808989,36.834462218122084,0.33812048016966695,0.18310368014459105,0.5024630541871922,3.3817733990147785,0.3784893267651888,357.0,178.0,72.0,0.07421540486851537,1160102.7165690984,0.0,0.0,-0.34211378768786815
0.005,0.05,1.0,100,30,60,1.0,10.0,0.16010271656909847,0.03120281955871329,0.1247733570760146,0.009640035235891813,-0.3092129269383105,0.5022165042569666,-0.34211378768786815,0.08784081912570496,-0.05663799956699167,-0.32461968881054826,0.015406761872237773,0.0,0.0,0.10091046279232177,-0.38331317224701306,0.3294987674609696,0.42696629213483145,0.12788773038556253,-0.05173324880784235,2.4720606830742042,1.2518606458303678,35.11797752808989,36.834462218122084,0.33812048016966695,0.18310368014459105,0.5024630541871922,3.3817733990147785,0.3784893267651888,357.0,178.0,72.0,0.07421540486851537,1160102.7165690984,0.0,0.0,-0.34211378768786815
0.005,0.05,1.0,100,50,20,0.3,10.0,0.4899302845761948,0.08599402911672382,0.20687237331975467,0.27066943844732716,-0.2888736259072584,0.5022165042569666,-0.012286219680771815,0.08784081912570496,-0.0018467900089811362,-0.32461968881054826,0.035746062903289855,0.0,0.0,0.2976873670853283,0.002517934297158354,0.4815119145439606,0.3884297520661157,0.11451633300664017,-0.06029757381150673,1.8991864144422135,1.2961227652444782,36.696280991735534,63.36988773250131,0.6929416351235272,0.8271615326142312,0.13628899835796388,9.942528735632184,0.06896551724137931,971.0,484.0,90.0,0.045766670151721575,1489930.2845761948,1.0,0.0,-0.012286219680771815
0.005,0.05,1.0,100,50,20,1.0,10.0,0.4899302845761948,0.08599402911672382,0.20687237331975467,0.27066943844732716,-0.2888736259072584,0.5022165042569666,-0.012286219680771815,0.08784081912570496,-0.0018467900089811362,-0.32461968881054826,0.035746062903289855,0.0,0.0,0.2976873670853283,0.002517934297158354,0.4815119145439606,0.3884297520661157,0.11451633300664017,-0.06029757381150673,1.8991864144422135,1.2961227652444782,36.696280991735534,63.36988773250131,0.6929416351235272,0.8271615326142312,0.13628899835796388,9.942528735632184,0.06896551724137931,971.0,484.0,90.0,0.045766670151721575,1489930.2845761948,1.0,0.0,-0.012286219680771815
0.005,0.05,1.0,100,50,60,0.3,10.0,0.16010271656909847,0.03120281955871329,0.1247733570760146,0.009640035235891813,-0.3092129269383105,0.5022165042569666,-0.34211378768786815,0.08784081912570496,-0.05663799956699167,-0.32461968881054826,0.015406761872237773,0.0,0.0,0.10091046279232177,-0.38331317224701306,0.3294987674609696,0.42696629213483145,0.12788773038556253,-0.05173324880784235,2.4720606830742042,1.2518606458303678,35.11797752808989,36.834462218122084,0.33812048016966695,0.18310368014459105,0.5024630541871922,3.3817733990147785,0.3784893267651888,357.0,178.0,72.0,0.07421540486851537,1160102.7165690984,0.0,0.0,-0.34211378768786815
